"g_Na","g_K","injCurrent"
220.359265539544,2.22097745149238,1.53678756444598
108.438364444033,39.4470210971457,13.8425723733892
235.957073811044,39.6783539739483,19.8110787067814
58.6918893200997,15.7417818416315,16.5818214072044
263.709323017193,23.6636866181779,0.569965004361607
108.717704869247,31.245331457968,14.1634580996116
83.699674936253,12.2826551931297,1.26199067532434
124.191907730317,21.100465769094,2.91182095611515
297.229055974064,31.6568684868976,9.03485841504466
52.4051549943694,11.720073519878,4.41850096337288
99.9912658604351,16.6089643652371,11.5710354865083
157.930093435205,39.626068015161,19.4924226461879
91.7553661783488,25.8165493544623,0.362719213551004
183.785556118955,17.6886565617366,4.36322541178572
139.117829171154,12.9804706499187,9.19049470126899
299.174335395996,17.9095220386207,0.910509250611719
110.782442462002,39.6557909563429,18.1560113512004
216.911084576996,31.1512707825355,13.3035711117554
107.356760755499,22.3139900476521,8.94254609997943
155.989360498907,16.2175926857911,0.170696367343096
144.027113860483,11.7463936120078,19.8382497190102
66.5011878173368,2.29480192166306,14.5178619650919
188.798065623043,39.9808588830455,1.42703225374422
81.5646865016979,4.19838876570407,1.61890749844564
105.915483854412,9.20862756893802,15.2150204969709
124.664780145551,6.75154991917983,0.240326064079674
160.54361411383,39.503231553735,12.4844167305702
90.9107291673572,5.05601107864575,9.41236135692666
126.635372809845,8.2124812254319,5.9209259546746
157.734294882047,11.204544198476,3.27670388207892
142.808439295531,19.568453376485,18.9879600755061
287.465523446148,39.5938872545584,2.86849536349112
204.648498143791,25.6408039980316,19.0548145399113
298.503844002123,33.025834650176,0.553114935722714
50.658341351985,1.44649933041493,4.4975442145552
50.1855520776595,23.5042436735094,18.8544122300636
157.990191537438,27.2528755052501,4.10201990957372
189.775333636086,16.0419506612102,19.9361836946785
51.928247757483,20.6451742450177,0.760369351773988
297.387672942152,10.8773522646066,2.89628733937116
297.468974737087,35.169553844111,19.9711054789484
129.434076235665,39.0532607399825,6.80441402769075
175.891508174523,39.3724043761713,8.51707473855573
116.535226623492,18.5590088916609,15.4921606657544
125.464572579637,1.42785305183604,3.25639649119913
293.176217384519,38.998847300983,6.91064267508755
261.082311647455,12.9812361946416,0.321891174708586
229.384357251822,26.6229602990366,7.29704944778499
56.1034496569732,0.127650979311018,10.6787519344806
273.062418253026,31.7079268858751,12.6748791582637
52.3758233466098,17.6952736859296,9.48275981433392
159.432806548103,22.6431433710936,7.66965375675433
78.8644178305252,24.7217973161058,12.413432769642
207.03217769593,28.7280172595069,3.77150312429652
293.74069237851,39.0332873366409,10.8491054225695
179.146000834996,35.0983774964523,4.52393768221303
54.8245332248812,30.2525452810789,15.1018624426571
154.043912920269,20.122020978896,12.7718908708405
162.984852594062,1.13165242021866,0.206104677728937
103.665653031646,0.365872224364057,18.6537026634143
231.572717991656,21.8195223270155,3.84455323977014
72.7739168483036,20.0953612262268,5.43949813737683
248.381687456177,33.9145996922049,9.10322657108311
208.144061585705,10.4915126424126,0.839064571738569
120.629888739178,30.775860388163,9.8493267207901
50.3877292737865,8.19069811165482,17.3827636332114
57.2873914556287,11.7349434708433,13.1663168301542
282.704529079311,39.6084117360569,16.0258888993796
86.7451121449476,12.8346771242942,7.87951824975237
178.712637202359,17.4825131816461,15.9198689734336
50.7820720205025,0.514127932771575,19.5177966049815
211.349423602175,20.5019147830087,0.231003758315649
204.138852209725,23.1613798532784,10.3066554037027
159.346110800777,29.1542880939761,19.8721148709886
249.556482922941,31.5143594273322,0.47905340010724
92.9571797264443,11.3183939803333,19.3061149372363
291.555060032954,0.111467058410681,2.20111183490679
197.261993483558,34.8098850084938,19.1669187137933
162.843375385815,24.0978234286127,0.00971190594625693
272.630300460377,27.9288542224121,5.24090218078024
231.307849996646,39.8114005251214,3.87888601709744
64.3967951091373,38.9483476117577,19.9316994722477
183.016839527785,26.9597779987275,15.5204259373228
128.271513072256,31.3441844983567,1.50375174742448
186.967909387385,31.7463559469652,0.408731654484383
60.6837160706491,39.4493607931382,15.9665126696821
102.1346702852,24.6943409688615,19.9300822672235
95.8929900551744,26.8663831371337,4.75937531786133
240.168691167291,35.5969157842489,16.4700569483642
68.4194897870469,30.8568447310689,19.9227097601593
